,Year,Team,Name,Salary,Prev_Salary
689,2018,SAMSUNG,권오준,15000,10500
690,2017,SAMSUNG,권오준,10500,7000
691,2016,SAMSUNG,권오준,7000,7000
692,2015,SAMSUNG,권오준,7000,12000
693,2014,SAMSUNG,권오준,12000,15000
694,2012,SAMSUNG,권오준,15000,13000
695,2011,SAMSUNG,권오준,13000,12000
696,2010,SAMSUNG,권오준,12000,12000
697,2009,SAMSUNG,권오준,12000,17000
698,2008,SAMSUNG,권오준,17000,19000
699,2007,SAMSUNG,권오준,19000,12000
700,2006,SAMSUNG,권오준,12000,7500
701,2005,SAMSUNG,권오준,7500,2400
702,2004,SAMSUNG,권오준,2400,1800
703,2003,SAMSUNG,권오준,1800,
704,2004,LOTTE,권오현,-,2300
705,2003,LOTTE,권오현,2300,2000
706,2002,LOTTE,권오현,2000,2000
707,2001,LOTTE,권오현,2000,
708,2012,SK/SSG,권용관,6600,7600
709,2011,SK/SSG,권용관,7600,7800
710,2010,SK/SSG,권용관,7800,7800
711,2014,LG,권용관,8000,5500
712,2013,LG,권용관,5500,6600
713,2009,LG,권용관,7800,8600
714,2008,LG,권용관,8600,6500
715,2007,LG,권용관,6500,7000
716,2006,LG,권용관,7000,7000
717,2005,LG,권용관,7000,6000
718,2004,LG,권용관,6000,6500
719,2003,LG,권용관,6500,3200
720,2002,LG,권용관,3200,2000
721,2001,LG,권용관,2000,
722,2016,HANWHA,권용관,8000,7000
723,2015,HANWHA,권용관,7000,8000
724,2021,HANWHA,권용우,3000,2700
725,2020,HANWHA,권용우,2700,2700
726,2018,HANWHA,권용우,2700,2700
727,2017,HANWHA,권용우,2700,2700
728,2016,HANWHA,권용우,2700,
729,2018,KIA,권유식,2900,
730,2007,KIA,권윤민,2000,
731,2021,SAMSUNG,권정웅,4000,4000
732,2020,SAMSUNG,권정웅,4000,4500
733,2018,SAMSUNG,권정웅,4500,3000
734,2017,SAMSUNG,권정웅,3000,2700
735,2016,SAMSUNG,권정웅,2700,
736,2023,NC,권정웅,4000,4000
737,2022,NC,권정웅,4000,4000
738,2003,HYUNDAI,권준헌,5600,4000
739,2002,HYUNDAI,권준헌,4000,4000
740,2001,HYUNDAI,권준헌,4000,
741,2008,HANWHA,권준헌,15000,15000
742,2007,HANWHA,권준헌,15000,12000
743,2006,HANWHA,권준헌,12000,11000
744,2004,HANWHA,권준헌,11000,5600
745,2015,HEROES,권택형,2700,2400
746,2014,HEROES,권택형,2400,
747,2020,DOOSAN,권혁,19000,20000
748,2019,DOOSAN,권혁,20000,45000
749,2014,SAMSUNG,권혁,26000,26000
750,2013,SAMSUNG,권혁,26000,22000
751,2012,SAMSUNG,권혁,22000,19000
752,2011,SAMSUNG,권혁,19000,15500
753,2010,SAMSUNG,권혁,15500,10500
754,2009,SAMSUNG,권혁,10500,9500
755,2008,SAMSUNG,권혁,9500,5500
756,2007,SAMSUNG,권혁,5500,5000
757,2006,SAMSUNG,권혁,5000,3000
758,2005,SAMSUNG,권혁,3000,3000
759,2004,SAMSUNG,권혁,3000,2000
760,2003,SAMSUNG,권혁,2000,2000
761,2002,SAMSUNG,권혁,2000,
762,2018,HANWHA,권혁,45000,45000
763,2017,HANWHA,권혁,45000,45000
764,2016,HANWHA,권혁,45000,45000
765,2015,HANWHA,권혁,45000,26000
766,2024,KIA,권혁경,3200,3200
767,2022,KIA,권혁경,3200,3000
768,2021,KIA,권혁경,3000,
769,2025,HEROES,권혁빈,3000,
770,2021,SK/SSG,권혁찬,3000,
771,2024,HANWHA,권현,3000,
772,2025,SAMSUNG,권현우,3000,
773,2025,DOOSAN,권휘,3700,3000
774,2024,DOOSAN,권휘,3000,3700
775,2022,DOOSAN,권휘,3700,3200
776,2021,DOOSAN,권휘,3200,2700
777,2020,DOOSAN,권휘,2700,
778,2025,NC,권희동,22500,15000
779,2024,NC,권희동,15000,9000
780,2023,NC,권희동,9000,11000
781,2022,NC,권희동,11000,17000
782,2021,NC,권희동,17000,13500
783,2020,NC,권희동,13500,14000
784,2019,NC,권희동,14000,13000
785,2018,NC,권희동,13000,6800
786,2017,NC,권희동,6800,6800
787,2016,NC,권희동,6800,5100
788,2014,NC,권희동,5100,2400
789,2013,NC,권희동,2400,
790,2004,KIA,권희석,-,
791,2012,KIA,권희석,2600,-
792,2011,SK/SSG,글로버,25000,30000
793,2010,SK/SSG,글로버,30000,17000
794,2009,SK/SSG,글로버,17000,
795,2009,DOOSAN,금민철,6000,4700
796,2008,DOOSAN,금민철,4700,3600
797,2007,DOOSAN,금민철,3600,3000
798,2006,DOOSAN,금민철,3000,2000
799,2005,DOOSAN,금민철,2000,
800,2020,KT,금민철,15000,15000
801,2019,KT,금민철,15000,8000
802,2018,KT,금민철,8000,7300
803,2017,HEROES,금민철,7300,7900
804,2016,HEROES,금민철,7900,8800
805,2015,HEROES,금민철,8800,8000
806,2014,HEROES,금민철,8000,9500
807,2011,HEROES,금민철,9500,6000
808,2010,HEROES,금민철,6000,6000
809,2024,LOTTE,기민성,3000,
810,2021,SK/SSG,길지석,3000,2700
811,2020,SK/SSG,길지석,2700,
812,2016,HANWHA,길태곤,2700,2400
813,2014,HANWHA,길태곤,2400,
814,2015,DOOSAN,김강,3000,3000
815,2014,DOOSAN,김강,3000,2800
816,2011,HANWHA,김강,2800,2500
817,2010,HANWHA,김강,2500,2300
818,2009,HANWHA,김강,2300,2000
819,2008,HANWHA,김강,2000,2000
820,2007,HANWHA,김강,2000,
821,2018,HANWHA,김강래,2700,
822,2024,DOOSAN,김강률,15000,20000
823,2023,DOOSAN,김강률,20000,22500
824,2022,DOOSAN,김강률,22500,11000
825,2021,DOOSAN,김강률,11000,15000
826,2020,DOOSAN,김강률,15000,19000
827,2019,DOOSAN,김강률,19000,15000
828,2018,DOOSAN,김강률,15000,6200
829,2017,DOOSAN,김강률,6200,6200
830,2016,DOOSAN,김강률,6200,5600
831,2015,DOOSAN,김강률,5600,6000
832,2014,DOOSAN,김강률,6000,5000
833,2013,DOOSAN,김강률,5000,3300
834,2012,DOOSAN,김강률,3300,2400
835,2011,DOOSAN,김강률,2400,2000
836,2008,DOOSAN,김강률,2000,2000
837,2007,DOOSAN,김강률,2000,
838,2025,LG,김강률,10000,15000
839,2023,SK/SSG,김강민,16000,16000
840,2022,SK/SSG,김강민,16000,20000
841,2021,SK/SSG,김강민,20000,35000
842,2020,SK/SSG,김강민,35000,40000
843,2019,SK/SSG,김강민,40000,60000
844,2018,SK/SSG,김강민,60000,60000
845,2017,SK/SSG,김강민,60000,60000
846,2016,SK/SSG,김강민,60000,60000
847,2015,SK/SSG,김강민,60000,30000
848,2014,SK/SSG,김강민,30000,19000
849,2012,SK/SSG,김강민,19000,20000
850,2011,SK/SSG,김강민,20000,12000
851,2010,SK/SSG,김강민,12000,9500
852,2009,SK/SSG,김강민,9500,7000
853,2008,SK/SSG,김강민,7000,3400
854,2007,SK/SSG,김강민,3400,2400
855,2006,SK/SSG,김강민,2400,2200
856,2005,SK/SSG,김강민,2200,2000
857,2004,SK/SSG,김강민,2000,1800
858,2003,SK/SSG,김강민,1800,1800
859,2002,SK/SSG,김강민,1800,
860,2024,HANWHA,김강민,11000,16000
861,2015,SK/SSG,김강석,-,-
862,2014,SK/SSG,김강석,-,-
863,2013,HANWHA,김강석,-,2400
864,2010,HANWHA,김강석,2400,2000
865,2009,HANWHA,김강석,2000,
866,2025,LOTTE,김강현,4000,3200
867,2024,LOTTE,김강현,3200,3000
868,2023,LOTTE,김강현,3000,3000
869,2022,LOTTE,김강현,3000,3000
870,2021,LOTTE,김강현,3000,2700
871,2020,LOTTE,김강현,2700,
872,2025,HANWHA,김건,3200,3200
873,2024,HANWHA,김건,3200,3100
874,2023,HANWHA,김건,3100,3100
875,2022,HANWHA,김건,3100,
876,2025,KIA,김건국,4500,4000
877,2024,KIA,김건국,4000,3000
878,2023,KIA,김건국,3000,6000
879,2021,LOTTE,김건국,6000,5400
880,2020,LOTTE,김건국,5400,3000
881,2019,LOTTE,김건국,3000,2700
882,2018,LOTTE,김건국,2700,2700
883,2017,LOTTE,김건국,2700,2600
884,2016,KT,김건국,2600,-
885,2015,KT,김건국,-,
886,2022,LOTTE,김건우,3000,3000
887,2020,LOTTE,김건우,2700,
888,2025,SK/SSG,김건우,3000,3000
889,2024,SK/SSG,김건우,3000,3000
890,2022,SK/SSG,김건우,3100,3000
891,2021,SK/SSG,김건우,3000,2700
892,2023,SK/SSG,김건웅,3000,
893,2024,KT,김건웅,3000,3000
894,2024,KT,김건웅,3000,3000
895,2023,KT,김건웅,3000,
896,2024,SK/SSG,김건이,3000,3000
897,2023,SK/SSG,김건이,3000,
898,2022,NC,김건태,5300,8000
899,2021,NC,김건태,8000,9000
900,2020,NC,김건태,9000,5700
901,2019,NC,김건태,5700,4500
902,2018,NC,김건태,4500,4200
903,2017,HEROES,김건태,4200,3400
904,2016,HEROES,김건태,3400,
905,2014,SAMSUNG,김건필,2500,
906,2016,SAMSUNG,김건한,6000,7000
907,2015,SAMSUNG,김건한,7000,6500
908,2014,SAMSUNG,김건한,6500,
909,2025,KT,김건형,3300,3000
910,2024,KT,김건형,3000,3000
911,2021,KT,김건형,3000,
912,2025,HEROES,김건희,5200,3200
913,2024,HEROES,김건희,3200,3000
914,2023,HEROES,김건희,3000,
915,2021,SAMSUNG,김결의,3000,2800
916,2018,SAMSUNG,김결의,2800,2800
917,2017,SAMSUNG,김결의,2800,2700
918,2016,SAMSUNG,김결의,2700,
919,2023,HANWHA,김겸재,3000,3000
920,2022,HANWHA,김겸재,3000,
921,2013,SK/SSG,김경근,2400,
922,2001,SK/SSG,김경기,9000,
923,2018,NC,김경년,2700,
924,2014,SAMSUNG,김경모,2700,2500
925,2012,SAMSUNG,김경모,2500,-
926,2008,SAMSUNG,김경모,-,
927,2021,SAMSUNG,김경민,3100,2700
928,2021,SAMSUNG,김경민,3100,2700
929,2020,SAMSUNG,김경민,2700,
930,2020,KT,김경민,2700,
931,2008,HANWHA,김경선,2300,2000
932,2007,HANWHA,김경선,2000,
933,2017,HANWHA,김경언,20000,20000
934,2016,HANWHA,김경언,20000,15000
935,2015,HANWHA,김경언,15000,5800
936,2014,HANWHA,김경언,5800,5000
937,2013,HANWHA,김경언,5000,
938,2001,HANWHA,김경원,5000,
939,2006,KIA,김경진,3300,3100
940,2005,KIA,김경진,3100,2800
941,2007,KIA,김경진,3000,3300
942,2004,KIA,김경진,2800,1300
943,2003,KIA,김경진,1300,
944,2014,KIA,김경탁,2400,
945,2003,DOOSAN,김경태,2200,2300
946,2002,DOOSAN,김경태,2300,2300
947,2007,SK/SSG,김경태,3500,4000
948,2006,SK/SSG,김경태,4000,3600
949,2005,SK/SSG,김경태,3600,2200
950,2004,SK/SSG,김경태,2200,2200
951,2009,LG,김경태,4000,3500
952,2001,LG,김경태,2300,
953,2020,HANWHA,김경태,3600,3700
954,2019,HANWHA,김경태,3700,4000
955,2018,HANWHA,김경태,4000,3200
956,2017,HANWHA,김경태,3200,3000
957,2016,HANWHA,김경태,3000,2400
958,2010,HANWHA,김경태,2400,4000
959,2019,DOOSAN,김경호,2700,2700
960,2018,DOOSAN,김경호,2700,-
961,2016,DOOSAN,김경호,-,-
962,2015,DOOSAN,김경호,-,-
963,2014,DOOSAN,김경호,-,
964,2021,SK/SSG,김경호,3000,2900
965,2020,SK/SSG,김경호,2900,2700
966,2023,HANWHA,김관우,3000,
967,2020,HANWHA,김관호,2700,
968,2020,HANWHA,김광명,2700,
969,2015,LG,김광삼,5500,7000
970,2014,LG,김광삼,7000,7000
971,2012,LG,김광삼,7000,8000
972,2011,LG,김광삼,8000,5800
973,2010,LG,김광삼,5800,5800
974,2009,LG,김광삼,5800,5800
975,2008,LG,김광삼,5800,6000
976,2007,LG,김광삼,6000,8000
977,2006,LG,김광삼,8000,7000
978,2005,LG,김광삼,7000,5500
979,2004,LG,김광삼,5500,2000
980,2003,LG,김광삼,2000,
981,2017,KIA,김광수,11000,10000
982,2016,KIA,김광수,10000,7000
983,2015,KIA,김광수,7000,8000
984,2018,LG,김광수,2700,11000
985,2018,LG,김광수,2700,2700
986,2017,LG,김광수,2700,10000
987,2010,LG,김광수,5200,3700
988,2009,LG,김광수,3700,4000
989,2008,LG,김광수,4000,4000
990,2004,LG,김광수,4000,2200
991,2003,LG,김광수,2200,2100
992,2002,LG,김광수,2100,
993,2014,HANWHA,김광수,8000,7000
994,2013,HANWHA,김광수,7000,9000
995,2012,HANWHA,김광수,9000,5200
996,2011,HANWHA,김광수,5200,5200
997,2014,KIA,김광연,2600,
998,2005,LG,김광우,3000,3000
999,2004,LG,김광우,3000,2000
1000,2003,LG,김광우,2000,
1001,2025,SK/SSG,김광현,300000,100000
1002,2024,SK/SSG,김광현,100000,100000
1003,2023,SK/SSG,김광현,100000,810000
1004,2022,SK/SSG,김광현,810000,150000
1005,2019,SK/SSG,김광현,150000,140000
1006,2018,SK/SSG,김광현,140000,90000
1007,2017,SK/SSG,김광현,90000,85000
1008,2016,SK/SSG,김광현,85000,60000
1009,2015,SK/SSG,김광현,60000,27000
1010,2014,SK/SSG,김광현,27000,24000
1011,2013,SK/SSG,김광현,24000,25000
1012,2012,SK/SSG,김광현,25000,27000
1013,2011,SK/SSG,김광현,27000,17500
1014,2010,SK/SSG,김광현,17500,13000
1015,2009,SK/SSG,김광현,13000,4000
1016,2008,SK/SSG,김광현,4000,2000
1017,2007,SK/SSG,김광현,2000,
1018,2003,LG,김광희,1800,
1019,2022,SK/SSG,김교람,3000,2700
1020,2020,SK/SSG,김교람,2700,
1021,2023,SK/SSG,김규남,3000,3000
1022,2022,SK/SSG,김규남,3000,3000
1023,2021,SK/SSG,김규남,3000,2700
1024,2019,SK/SSG,김규남,2700,
1025,2024,KT,김규대,3000,
1026,2025,SK/SSG,김규민,3000,3000
1027,2024,SK/SSG,김규민,3000,5400
1028,2020,HEROES,김규민,5400,5800
1029,2019,HEROES,김규민,5800,2900
1030,2018,HEROES,김규민,2900,2700
1031,2017,HEROES,김규민,2700,2700
1032,2016,HEROES,김규민,2700,
1033,2025,KIA,김규성,6500,5500
1034,2024,KIA,김규성,5500,4500
1035,2023,KIA,김규성,4500,4300
1036,2021,KIA,김규성,4500,2900
1037,2022,KIA,김규성,4300,4500
1038,2020,KIA,김규성,2900,2800
1039,2017,KIA,김규성,2800,2700
1040,2016,KIA,김규성,2700,
1041,2025,HANWHA,김규연,5300,4100
1042,2024,HANWHA,김규연,4100,3100
1043,2023,HANWHA,김규연,3100,3000
1044,2022,HANWHA,김규연,3000,3000
1045,2021,HANWHA,김규연,3000,
1046,2012,HANWHA,김기남,2400,
1047,2002,SK/SSG,김기덕,6700,7200
1048,2001,SK/SSG,김기덕,7200,
1049,2001,HANWHA,김기동,-,
1050,2025,DOOSAN,김기연,11000,4000
1051,2024,DOOSAN,김기연,4000,3500
1052,2023,LG,김기연,3500,3000
1053,2022,LG,김기연,3000,3000
1054,2021,LG,김기연,3000,2800
1055,2019,LG,김기연,2800,2700
1056,2018,LG,김기연,2700,2700
1057,2017,LG,김기연,2700,2700
1058,2016,LG,김기연,2700,
1059,2023,LOTTE,김기준,3000,
1060,2025,HANWHA,김기중,6000,4400
1061,2024,HANWHA,김기중,4400,3600
1062,2023,HANWHA,김기중,3600,3900
1063,2022,HANWHA,김기중,3900,3000
1064,2021,HANWHA,김기중,3000,
1065,2022,HANWHA,김기탁,3500,3300
1066,2021,HANWHA,김기탁,3300,2700
1067,2020,HANWHA,김기탁,2700,2700
1068,2017,HANWHA,김기탁,2700,
1069,2018,SAMSUNG,김기태,4500,6500
1070,2017,SAMSUNG,김기태,6500,4000
1071,2016,SAMSUNG,김기태,4000,3500
1072,2015,SAMSUNG,김기태,3500,3200
1073,2014,SAMSUNG,김기태,3200,3000
1074,2013,SAMSUNG,김기태,3000,2400
1075,2012,SAMSUNG,김기태,2400,2200
1076,2008,SAMSUNG,김기태,2200,2100
1077,2007,SAMSUNG,김기태,2100,-
1078,2006,SAMSUNG,김기태,-,25000
1079,2001,SAMSUNG,김기태,20000,
1080,2005,SK/SSG,김기태,25000,20000
1081,2004,SK/SSG,김기태,20000,20000
1082,2003,SK/SSG,김기태,20000,20000
1083,2002,SK/SSG,김기태,20000,20000
1084,2014,LG,김기표,3900,-
1085,2006,LG,김기표,-,
1086,2015,KT,김기표,3500,3900
1087,2016,SK/SSG,김기현,3000,2800
1088,2016,SK/SSG,김기현,3000,3300
1089,2015,SK/SSG,김기현,2800,2400
1090,2009,SK/SSG,김기현,2000,2000
1091,2007,SK/SSG,김기현,2000,
1092,2015,HANWHA,김기현,3300,2400
1093,2014,HANWHA,김기현,2400,2000
1094,2019,SAMSUNG,김기환,2700,2700
1095,2015,SAMSUNG,김기환,2700,
1096,2022,NC,김기환,4500,3000
1097,2021,NC,김기환,3000,2700
1098,2020,NC,김기환,2700,2700
1099,2025,KIA,김기훈,5500,4000
1100,2023,KIA,김기훈,5000,4000
1101,2024,KIA,김기훈,4000,5000
1102,2022,KIA,김기훈,4000,4000
1103,2021,KIA,김기훈,4000,3500
1104,2020,KIA,김기훈,3500,2700
1105,2019,KIA,김기훈,2700,
1106,2017,LOTTE,김남길,2700,2700
1107,2016,LOTTE,김남길,2700,
1108,2012,HEROES,김남형,2400,2000
1109,2008,HEROES,김남형,2000,
1110,2023,NC,김녹원,3000,3000
1111,2022,NC,김녹원,3000,
1112,2016,KIA,김다원,7000,5600
1113,2017,KIA,김다원,6000,7000
1114,2015,KIA,김다원,5600,2800
1115,2018,KIA,김다원,4000,6000
1116,2011,KIA,김다원,3000,
1117,2014,KIA,김다원,2800,3000
1118,2024,LG,김단우,3000,3000
1119,2023,LG,김단우,3000,3000
1120,2022,LG,김단우,3000,
1121,2018,KT,김달환,2700,
1122,2020,LOTTE,김대륙,3800,3400
1123,2017,LOTTE,김대륙,3400,3200
1124,2016,LOTTE,김대륙,3200,2700
1125,2015,LOTTE,김대륙,2700,
1126,2022,LOTTE,김대우,6500,5000
1127,2022,LOTTE,김대우,6500,15500
1128,2021,LOTTE,김대우,5000,2900
1129,2021,LOTTE,김대우,5000,11500
1130,2020,LOTTE,김대우,2900,2900
1131,2020,LOTTE,김대우,2900,12000
1132,2019,LOTTE,김대우,2900,2900
1133,2019,LOTTE,김대우,2900,12000
1134,2018,LOTTE,김대우,2900,3000
1135,2018,LOTTE,김대우,2900,15000
1136,2017,LOTTE,김대우,3000,3800
1137,2017,LOTTE,김대우,3000,11000
1138,2016,LOTTE,김대우,3800,3500
1139,2016,LOTTE,김대우,3800,5500
1140,2015,LOTTE,김대우,3500,3500
1141,2015,LOTTE,김대우,3500,2700
1142,2014,LOTTE,김대우,3500,2500
1143,2013,LOTTE,김대우,2500,2400
1144,2012,LOTTE,김대우,2400,2400
1145,2010,LOTTE,김대우,2400,2000
1146,2009,LOTTE,김대우,2000,2000
1147,2008,LOTTE,김대우,2000,
1148,2025,SAMSUNG,김대우,10000,10000
1149,2024,SAMSUNG,김대우,10000,7000
1150,2023,SAMSUNG,김대우,7000,6500
1151,2023,SAMSUNG,김대우,7000,12000
1152,2022,SAMSUNG,김대우,12000,5000
1153,2022,SAMSUNG,김대우,12000,15500
1154,2021,SAMSUNG,김대우,15500,2900
1155,2021,SAMSUNG,김대우,15500,11500
1156,2020,SAMSUNG,김대우,11500,2900
1157,2020,SAMSUNG,김대우,11500,12000
1158,2019,SAMSUNG,김대우,12000,2900
1159,2019,SAMSUNG,김대우,12000,12000
1160,2018,SAMSUNG,김대우,12000,3000
1161,2018,SAMSUNG,김대우,12000,15000
1162,2017,SAMSUNG,김대우,15000,3800
1163,2017,SAMSUNG,김대우,15000,11000
1164,2016,SAMSUNG,김대우,11000,3500
1165,2016,SAMSUNG,김대우,11000,5500
1166,2015,HEROES,김대우,5500,3500
1167,2015,HEROES,김대우,5500,2700
1168,2014,HEROES,김대우,2700,2500
1169,2011,HEROES,김대우,2400,2400
1170,2024,LG,김대원,3000,1700
1171,2002,HANWHA,김대원,1700,
1172,2023,KIA,김대유,16000,12500
1173,2025,KIA,김대유,12000,11000
1174,2024,KIA,김대유,11000,16000
1175,2018,SK/SSG,김대유,3000,2700
1176,2017,SK/SSG,김대유,2700,2700
1177,2015,SK/SSG,김대유,2700,2400
1178,2014,SK/SSG,김대유,2400,-
1179,2011,SK/SSG,김대유,-,2400
1180,2022,LG,김대유,12500,4000
1181,2021,LG,김대유,4000,4500
1182,2020,LG,김대유,4500,3000
1183,2019,KT,김대유,3000,3000
1184,2010,HEROES,김대유,2400,
1185,2003,LOTTE,김대익,8700,8300
1186,2002,LOTTE,김대익,8300,7700
1187,2001,LOTTE,김대익,7700,
1188,2007,SAMSUNG,김대익,10000,10000
1189,2006,SAMSUNG,김대익,10000,9000
1190,2005,SAMSUNG,김대익,9000,8700
1191,2004,SAMSUNG,김대익,8700,8700
1192,2025,DOOSAN,김대한,4200,3700
1193,2024,DOOSAN,김대한,3700,4500
1194,2023,DOOSAN,김대한,4500,3000
1195,2023,DOOSAN,김대한,4500,3000
1196,2022,DOOSAN,김대한,3000,2800
1197,2020,DOOSAN,김대한,2800,2700
1198,2019,DOOSAN,김대한,2700,
1199,2022,HEROES,김대한,3000,2800
1200,2024,LOTTE,김대현,3000,6200
1201,2025,LG,김대현,7500,3000
1202,2025,LG,김대현,7500,5700
1203,2024,LG,김대현,5700,6200
1204,2023,LG,김대현,6200,2700
1205,2021,LG,김대현,8000,12000
1206,2021,LG,김대현,3000,12000
1207,2020,LG,김대현,12000,6400
1208,2019,LG,김대현,6400,7000
1209,2018,LG,김대현,7000,3000
1210,2017,LG,김대현,3000,2700
1211,2016,LG,김대현,2700,
1212,2022,KT,김대현,2700,8000
1213,2022,KT,김대현,2700,3000
1214,2022,KT,김대현,2700,2700
1215,2021,KT,김대현,2700,12000
1216,2025,SAMSUNG,김대호,3300,3000
1217,2024,SAMSUNG,김대호,3000,
1218,2001,DOOSAN,김덕용,-,
1219,2008,DOOSAN,김덕윤,4000,4400
1220,2007,DOOSAN,김덕윤,4400,2800
1221,2006,DOOSAN,김덕윤,2800,2800
1222,2005,SAMSUNG,김덕윤,2800,2000
1223,2004,SAMSUNG,김덕윤,2000,-
1224,2003,SAMSUNG,김덕윤,-,-
1225,2002,SAMSUNG,김덕윤,-,2000
1226,2001,SAMSUNG,김덕윤,2000,
1227,2021,DOOSAN,김도경,3000,
1228,2025,LOTTE,김도규,4000,8000
1229,2024,LOTTE,김도규,8000,9500
1230,2023,LOTTE,김도규,9500,5700
1231,2022,LOTTE,김도규,5700,3000
1232,2021,LOTTE,김도규,3000,2700
1233,2018,LOTTE,김도규,2700,
1234,2025,HANWHA,김도빈,3100,3000
1235,2024,HANWHA,김도빈,3000,
1236,2025,KIA,김도영,50000,10000
1237,2024,KIA,김도영,10000,5000
1238,2023,KIA,김도영,5000,3000
1239,2022,KIA,김도영,3000,2900
1240,2018,KT,김도영,2900,2700
1241,2017,KT,김도영,2700,2700
1242,2016,KT,김도영,2700,
1243,2024,KIA,김도월,3000,3000
1244,2023,KIA,김도월,3000,
1245,2025,DOOSAN,김도윤,3100,3100
1246,2025,DOOSAN,김도윤,3100,3000
1247,2024,DOOSAN,김도윤,3100,3100
1248,2022,DOOSAN,김도윤,3100,3000
1249,2021,DOOSAN,김도윤,3000,
1250,2025,LG,김도윤,3000,3100
1251,2025,LG,김도윤,3000,3000
1252,2024,LG,김도윤,3000,3100
1253,2025,KIA,김도현,9000,3500
1254,2024,KIA,김도현,3500,3000
1255,2022,KIA,김도현,3500,3000
1256,2019,DOOSAN,김도현,3000,3200
1257,2018,DOOSAN,김도현,3200,3200
1258,2023,SK/SSG,김도현,3000,3500
1259,2023,SK/SSG,김도현,3000,3000
1260,2022,SK/SSG,김도현,3000,3000
1261,2017,SK/SSG,김도현,3200,2800
1262,2014,SK/SSG,김도현,2800,2400
1263,2013,SK/SSG,김도현,2400,2400
1264,2012,SK/SSG,김도현,2400,-
1265,2021,KT,김도현,3000,3000
1266,2011,HEROES,김도현,-,
1267,2025,SAMSUNG,김도환,4700,5000
1268,2024,SAMSUNG,김도환,5000,5000
1269,2023,SAMSUNG,김도환,5000,5200
1270,2021,SAMSUNG,김도환,5200,5000
1271,2021,SAMSUNG,김도환,5200,2700
1272,2020,SAMSUNG,김도환,5000,2700
1273,2019,SAMSUNG,김도환,2700,2700
1274,2018,NC,김도환,2700,
1275,2020,LG,김도환,2700,2700
1276,2009,SK/SSG,김동건,2400,2200
1277,2008,SK/SSG,김동건,2200,2100
1278,2007,SK/SSG,김동건,2100,2000
1279,2006,SK/SSG,김동건,2000,2000
1280,2003,SK/SSG,김동건,2000,1900
1281,2002,SK/SSG,김동건,1900,-
1282,2001,SK/SSG,김동건,-,
1283,2013,NC,김동건,2400,2400
1284,2025,LOTTE,김동규,3000,3100
1285,2021,LOTTE,김동규,3000,2700
1286,2020,LOTTE,김동규,2700,2700
1287,2019,LOTTE,김동규,2700,
1288,2025,HEROES,김동규,3100,3100
1289,2024,HEROES,김동규,3100,3000
1290,2023,HEROES,김동규,3000,3000
1291,2014,DOOSAN,김동길,2400,
1292,2013,SAMSUNG,김동명,2600,2500
1293,2012,SAMSUNG,김동명,2500,-
1294,2007,SAMSUNG,김동명,-,
1295,2016,KT,김동명,4000,4000
1296,2015,KT,김동명,4000,2600
1297,2015,LOTTE,김동빈,2400,2400
1298,2010,HANWHA,김동빈,2400,
1299,2007,HYUNDAI,김동수,30000,20000
1300,2006,HYUNDAI,김동수,20000,20000
1301,2005,HYUNDAI,김동수,20000,20000
1302,2004,HYUNDAI,김동수,20000,10000
1303,2003,HYUNDAI,김동수,10000,18750
1304,2001,SAMSUNG,김동수,17000,
1305,2002,SK/SSG,김동수,18750,17000
1306,2009,HEROES,김동수,13000,8000
1307,2008,HEROES,김동수,8000,30000
1308,2024,SAMSUNG,김동엽,8000,9000
1309,2023,SAMSUNG,김동엽,9000,15000
1310,2022,SAMSUNG,김동엽,15000,21000
1311,2021,SAMSUNG,김동엽,21000,13500
1312,2020,SAMSUNG,김동엽,13500,18500
