Year,Team,Name,Salary,Prev_Salary,is_rookie
2008,KIA,이대진,10000,8000,X
2007,KIA,이대진,8000,6300,X
2006,KIA,이대진,6300,7000,X
2005,KIA,이대진,7000,NaN,X
2003,KIA,이대진,7000,8500,X
2002,KIA,이대진,8500,11500,X
2001,KIA,이대진,11500,NaN,X
2005,DOOSAN,이대현,2100,NaN,O
2018,KT,이대형,20000,20000,X
2017,KT,이대형,20000,30000,X
2016,KT,이대형,30000,30000,X
2015,KT,이대형,30000,30000,X
2014,KT,이대형,30000,30000,X
2013,KIA,이대형,30000,8500,X
2012,LG,이대형,8500,8500,X
2011,LG,이대형,8500,14000,X
2010,LG,이대형,14000,12000,X
2009,LG,이대형,12000,9500,X
2008,LG,이대형,9500,8000,X
2007,LG,이대형,8000,3800,X
2006,LG,이대형,3800,3800,X
2005,LG,이대형,3800,2600,X
2004,LG,이대형,2600,2000,X
2003,LG,이대형,2000,2000,X
2002,LG,이대형,2000,NaN,O
2021,LOTTE,이대호,80000,80000,X
2020,LOTTE,이대호,80000,250000,X
2019,LOTTE,이대호,250000,250000,X
2018,LOTTE,이대호,250000,250000,X
2017,LOTTE,이대호,250000,250000,X
2016,LOTTE,이대호,250000,63000,X
2010,LOTTE,이대호,63000,39000,X
2009,LOTTE,이대호,39000,36000,X
2008,LOTTE,이대호,36000,36000,X
2007,LOTTE,이대호,36000,32000,X
2006,LOTTE,이대호,32000,13000,X
2005,LOTTE,이대호,13000,7000,X
2004,LOTTE,이대호,7000,3700,X
2003,LOTTE,이대호,3700,3200,X
2002,LOTTE,이대호,3200,2000,X
2001,LOTTE,이대호,2000,2000,X
2014,NC,이대환,2700,3700,X
2012,KIA,이대환,3700,3700,X
2011,LG,이대환,3700,3500,X
2010,LG,이대환,3500,3300,X
2009,HEROES,이대환,3300,3300,X
2008,HEROES,이대환,3300,3200,X
2004,HYUNDAI,이대환,3200,2700,X
2003,HYUNDAI,이대환,2700,2200,X
2002,HYUNDAI,이대환,2200,2000,X
2001,HYUNDAI,이대환,2000,NaN,O
2024,SK/SSG,이도우,3000,NaN,O
2024,HANWHA,이도윤,11000,7500,X
2023,HANWHA,이도윤,7500,3400,X
2022,HANWHA,이도윤,3400,3400,X
2021,HANWHA,이도윤,3400,3200,X
2020,HANWHA,이도윤,3200,3000,X
2019,HANWHA,이도윤,3000,2700,X
2017,HANWHA,이도윤,2700,2700,X
2014,HANWHA,이도윤,2700,2700,X
2009,LOTTE,이도윤,2700,NaN,O
2024,KIA,이도현,3000,3000,X
2023,KIA,이도현,3000,3000,X
2022,KIA,이도현,3000,3000,X
2020,NC,이도현,3000,2700,X
2017,NC,이도현,2700,NaN,O
2020,KIA,이동건,3100,NaN,X
2017,HANWHA,이동걸,5400,5000,X
2016,HANWHA,이동걸,5000,5200,X
2015,HANWHA,이동걸,5200,3500,X
2014,HANWHA,이동걸,3500,3000,X
2013,HANWHA,이동걸,3000,2800,X
2012,SAMSUNG,이동걸,2800,2500,X
2011,SAMSUNG,이동걸,2500,2100,X
2010,SAMSUNG,이동걸,2100,2100,X
2006,SAMSUNG,이동걸,2100,NaN,O
2022,KT,이동관,3000,NaN,O
2021,LG,이동규,3000,3000,X
2020,LG,이동규,3000,2700,X
2019,LG,이동규,2700,2700,X
2015,LG,이동규,2700,NaN,O
2017,SK/SSG,이동근,2700,NaN,O
2002,DOOSAN,이동수,6300,7000,X
2001,KIA,이동수,7000,6200,X
2024,HANWHA,이동영,3000,NaN,O
2002,LOTTE,이동욱,3100,2000,X
2001,LOTTE,이동욱,2000,2000,X
2020,DOOSAN,이동원,3100,2700,X
2019,DOOSAN,이동원,2700,2700,X
2018,DOOSAN,이동원,2700,2700,X
2017,DOOSAN,이동원,2700,NaN,O
2015,DOOSAN,이동원,2700,NaN,O
2009,HEROES,이동학,2800,2800,X
2008,HEROES,이동학,2800,2800,X
2007,HEROES,이동학,2800,3100,X
2006,HYUNDAI,이동학,3100,3300,X
2005,HYUNDAI,이동학,3300,3000,X
2004,HYUNDAI,이동학,3000,4000,X
2003,HYUNDAI,이동학,4000,NaN,X
2018,LG,이동현,10000,60000,X
2017,LG,이동현,60000,60000,X
2016,LG,이동현,60000,60000,X
2015,LG,이동현,60000,30000,X
2014,LG,이동현,30000,17000,X
2013,LG,이동현,17000,8500,X
2012,LG,이동현,8500,5000,X
2011,LG,이동현,5000,9000,X
2010,LG,이동현,9000,5200,X
2010,LG,이동현,9000,3200,X
2009,LG,이동현,5200,5000,X
2009,HANWHA,이동현,3200,5000,X
2008,LG,이동현,5000,3200,X
2007,KIA,이동현,3200,4000,X
2006,KIA,이동현,4000,3200,X
2005,KIA,이동현,3200,2500,X
2004,KIA,이동현,2500,NaN,O
2004,KIA,이동현,2500,6400,X
2003,LG,이동현,6400,6900,X
2002,LG,이동현,6900,2700,X
2001,LG,이동현,2700,2000,X
2020,HANWHA,이동훈,3300,3300,X
2019,HANWHA,이동훈,3300,3500,X
2018,HANWHA,이동훈,3500,3300,X
2017,HANWHA,이동훈,3300,2800,X
2016,HANWHA,이동훈,2800,2700,X
2015,HANWHA,이동훈,2700,2600,X
2013,KIA,이동훈,2600,2400,X
2011,LOTTE,이동훈,2400,NaN,O
2008,LOTTE,이동훈,2100,2000,X
2007,LOTTE,이동훈,2000,2100,X
2006,LOTTE,이동훈,2100,2100,X
2005,LOTTE,이동훈,2100,2000,X
2004,LOTTE,이동훈,2000,NaN,O
2009,DOOSAN,이두환,2400,NaN,O
2024,SK/SSG,이로운,7400,7400,X
2023,SK/SSG,이로운,7400,3000,X
2022,SK/SSG,이로운,3000,NaN,O
2023,HEROES,이명기,3000,5000,X
2023,HANWHA,이명기,5000,5000,X
2022,HANWHA,이명기,5000,17500,X
2022,HANWHA,이명기,5000,3000,X
2021,NC,이명기,17500,27000,X
2021,HEROES,이명기,3000,27000,X
2021,NC,이명기,17500,3000,X
2021,HEROES,이명기,3000,3000,X
2020,NC,이명기,27000,24000,X
2020,HEROES,이명기,3000,24000,X
2020,NC,이명기,27000,2700,X
2020,HEROES,이명기,3000,2700,X
2019,NC,이명기,24000,22000,X
2019,HEROES,이명기,2700,22000,X
2018,NC,이명기,22000,25000,X
2017,KIA,이명기,25000,15000,X
2016,KIA,이명기,15000,18000,X
2015,SK/SSG,이명기,18000,10000,X
2014,SK/SSG,이명기,10000,4000,X
2013,SK/SSG,이명기,4000,2500,X
2012,SK/SSG,이명기,2500,2500,X
2009,SK/SSG,이명기,2500,2200,X
2008,SK/SSG,이명기,2200,2000,X
2007,SK/SSG,이명기,2000,NaN,O
2017,LOTTE,이명우,10500,11000,X
2016,LOTTE,이명우,11000,15000,X
2015,LOTTE,이명우,15000,15500,X
2014,LOTTE,이명우,15500,13000,X
2013,LOTTE,이명우,13000,9000,X
2012,LOTTE,이명우,9000,4500,X
2011,LOTTE,이명우,4500,3800,X
2010,LOTTE,이명우,3800,3800,X
2009,LOTTE,이명우,3800,3800,X
2005,LOTTE,이명우,3800,2800,X
2004,LOTTE,이명우,2800,2400,X
2003,LOTTE,이명우,2400,2300,X
2002,LOTTE,이명우,2300,2000,X
2001,LOTTE,이명우,2000,NaN,O
2023,HEROES,이명종,6000,4500,X
2022,HEROES,이명종,4500,3000,X
2021,HEROES,이명종,3000,NaN,O
2002,LOTTE,이명호,2200,1900,X
2001,LOTTE,이명호,1900,1800,X
2013,NC,이명환,2400,NaN,O
2024,DOOSAN,이민석,3000,NaN,O
2024,LOTTE,이민석,4000,NaN,X
2024,LOTTE,이민석,4000,3800,X
2024,DOOSAN,이민석,3000,3800,X
2023,LOTTE,이민석,3800,4100,X
2022,LOTTE,이민석,4100,3000,X
2022,LOTTE,이민석,4100,3000,X
2021,LOTTE,이민석,3000,NaN,O
2021,DOOSAN,이민석,3000,NaN,O
2024,HANWHA,이민우,9400,5600,X
2023,HANWHA,이민우,5600,5100,X
2022,HANWHA,이민우,5100,4800,X
2021,HANWHA,이민우,4800,6000,X
2020,KIA,이민우,6000,4300,X
2019,KIA,이민우,4300,4000,X
2018,KIA,이민우,4000,3500,X
2017,KIA,이민우,3500,2700,X
2016,KIA,이민우,2700,2700,X
2014,KIA,이민우,2700,NaN,O
2024,HANWHA,이민재,3000,3400,X
2015,LG,이민재,3400,2700,X
2014,LG,이민재,2700,NaN,O
2023,HANWHA,이민준,3100,3000,X
2022,HANWHA,이민준,3000,NaN,O
2002,DOOSAN,이민택,2000,NaN,O
2023,DOOSAN,이민혁,3000,3000,X
2022,DOOSAN,이민혁,3000,3000,X
2020,DOOSAN,이민혁,3000,2700,X
2019,DOOSAN,이민혁,2700,NaN,O
2023,SAMSUNG,이민호,4500,14000,X
2023,SAMSUNG,이민호,4500,5000,X
2022,NC,이민호,5000,10000,X
2022,LG,이민호,14000,10000,X
2022,NC,이민호,5000,9800,X
2022,LG,이민호,14000,9800,X
2021,NC,이민호,10000,7000,X
2021,LG,이민호,9800,7000,X
2020,LG,이민호,7000,2700,X
2019,LG,이민호,2700,18800,X
2018,NC,이민호,18800,18800,X
2017,NC,이민호,18800,16000,X
2016,NC,이민호,16000,13500,X
2015,NC,이민호,13500,8500,X
2014,NC,이민호,8500,5800,X
2013,NC,이민호,5800,2400,X
2012,NC,이민호,2400,NaN,O
2023,LG,이믿음,3000,3000,X
2020,LG,이믿음,3000,NaN,O
2015,KIA,이범석,2800,4000,X
2013,KIA,이범석,4000,5000,X
2008,KIA,이범석,5000,2300,X
2007,KIA,이범석,2300,2000,X
2006,KIA,이범석,2000,2000,X
2004,KIA,이범석,2000,NaN,O
2019,KT,이범정,2700,2400,X
2017,KT,이범정,2400,NaN,O
2017,NC,이범준,2700,3000,X
2015,LG,이범준,3000,3100,X
2013,LG,이범준,3100,3000,X
2012,LG,이범준,3000,3000,X
2011,LG,이범준,3000,3000,X
2010,LG,이범준,3000,2900,X
2009,LG,이범준,2900,3000,X
2008,LG,이범준,3000,2000,X
2007,LG,이범준,2000,NaN,O
2018,KIA,이범호,65000,65000,X
2017,KIA,이범호,65000,65000,X
2016,KIA,이범호,65000,65000,X
2015,KIA,이범호,65000,40000,X
2014,KIA,이범호,40000,45000,X
2013,KIA,이범호,45000,43500,X
2012,KIA,이범호,43500,49500,X
2011,KIA,이범호,49500,40000,X
2010,KIA,이범호,40000,33000,X
2008,HANWHA,이범호,33000,21000,X
2007,HANWHA,이범호,21000,23000,X
2006,HANWHA,이범호,23000,16000,X
2005,HANWHA,이범호,16000,10500,X
2004,HANWHA,이범호,10500,4500,X
2003,HANWHA,이범호,4500,3500,X
2002,HANWHA,이범호,3500,2400,X
2001,HANWHA,이범호,2400,2000,X
2022,HEROES,이병규,3500,3000,X
2021,HEROES,이병규,3000,5500,X
2021,HEROES,이병규,3000,3000,X
2020,LOTTE,이병규,5500,5000,X
2020,HEROES,이병규,3000,5000,X
2019,LOTTE,이병규,5000,9500,X
2018,LOTTE,이병규,9500,9000,X
2018,LOTTE,이병규,9500,2700,X
2017,LOTTE,이병규,9000,2700,X
2017,HEROES,이병규,2700,2700,X
2016,HEROES,이병규,2700,NaN,O
2016,LG,이병규7,12000,15600,X
2015,LG,이병규7,15600,26000,X
2014,LG,이병규7,26000,9300,X
2013,LG,이병규7,9300,7500,X
2012,LG,이병규7,7500,4500,X
2011,LG,이병규7,4500,10000,X
2010,LG,이병규7,10000,2800,X
2009,LG,이병규7,2800,2800,X
2008,LG,이병규7,2800,2000,X
2007,LG,이병규7,2000,NaN,O
2015,LG,이병규9,80000,80000,X
2014,LG,이병규9,80000,80000,X
2013,LG,이병규9,80000,60000,X
2012,LG,이병규9,60000,60000,X
2011,LG,이병규9,60000,40000,X
2010,LG,이병규9,40000,40000,X
2009,LG,이병규9,40000,50000,X
2005,LG,이병규9,50000,30000,X
2004,LG,이병규9,30000,22000,X
2003,LG,이병규9,22000,25000,X
2002,LG,이병규9,25000,20000,X
2001,LG,이병규9,20000,20000,X
2002,LG,이병석,4000,7600,X
2001,KIA,이병석,7600,4800,X
2024,LOTTE,이병준,3000,3000,X
2023,LOTTE,이병준,3000,3000,X
2020,LOTTE,이병준,3000,NaN,O
2024,SAMSUNG,이병헌,6500,4000,X
2024,DOOSAN,이병헌,13000,4000,X
2024,SAMSUNG,이병헌,6500,3600,X
2024,DOOSAN,이병헌,13000,3600,X
2023,SAMSUNG,이병헌,4000,3400,X
2023,DOOSAN,이병헌,3600,3400,X
2023,SAMSUNG,이병헌,4000,3100,X
2023,DOOSAN,이병헌,3600,3100,X
2022,SAMSUNG,이병헌,3400,3000,X
2022,SAMSUNG,이병헌,3400,3000,X
2022,DOOSAN,이병헌,3100,3000,X
2022,DOOSAN,이병헌,3100,3000,X
2021,SAMSUNG,이병헌,3000,2700,X
2021,DOOSAN,이병헌,3000,2700,X
2018,SAMSUNG,이병헌,2700,NaN,O
2015,KT,이병훈,2700,NaN,O
2017,DOOSAN,이병휘,2700,2700,X
2016,DOOSAN,이병휘,2700,NaN,O
2020,KT,이보근,20000,20000,X
2019,KT,이보근,20000,20000,X
2018,HEROES,이보근,20000,14000,X
2017,HEROES,이보근,14000,15000,X
2016,HEROES,이보근,15000,8400,X
2015,HEROES,이보근,8400,7900,X
2012,HEROES,이보근,7900,8700,X
2011,HEROES,이보근,8700,5800,X
2010,HEROES,이보근,5800,2300,X
2009,HEROES,이보근,2300,2300,X
2008,HEROES,이보근,2300,2200,X
2007,HEROES,이보근,2200,2500,X
2006,HYUNDAI,이보근,2500,2200,X
2005,HYUNDAI,이보근,2200,NaN,O
2024,HANWHA,이상규,4800,4400,X
2023,HANWHA,이상규,4400,3600,X
2022,LG,이상규,3600,3700,X
2021,LG,이상규,3700,4000,X
2020,LG,이상규,4000,2900,X
2019,LG,이상규,2900,2700,X
2018,LG,이상규,2700,2700,X
2017,LG,이상규,2700,NaN,O
2024,KT,이상동,5900,6000,X
2023,KT,이상동,6000,3200,X
2022,KT,이상동,3200,3200,X
2020,KT,이상동,3200,2900,X
2019,KT,이상동,2900,2700,X
2018,KT,이상동,2700,NaN,O
2007,SAMSUNG,이상목,10000,25000,X
2006,LOTTE,이상목,25000,20000,X
2005,LOTTE,이상목,20000,20000,X
2004,LOTTE,이상목,20000,9700,X
2003,LOTTE,이상목,9700,6500,X
2002,HANWHA,이상목,6500,8500,X
2001,HANWHA,이상목,8500,6000,X
2024,SAMSUNG,이상민,8500,6500,X
2023,SAMSUNG,이상민,6500,7500,X
2022,SAMSUNG,이상민,7500,5500,X
2021,SAMSUNG,이상민,5500,4000,X
2020,SAMSUNG,이상민,4000,3200,X
2019,SAMSUNG,이상민,3200,3700,X
2018,HEROES,이상민,3700,4200,X
2017,HEROES,이상민,4200,3000,X
2014,HEROES,이상민,3000,2600,X
2013,HEROES,이상민,2600,2600,X
2012,NC,이상민,2600,NaN,O
2015,SK/SSG,이상백,3200,3000,X
2014,SK/SSG,이상백,3000,2500,X
2013,SK/SSG,이상백,2500,NaN,O
2023,DOOSAN,이상연,3000,3000,X
2022,DOOSAN,이상연,3000,3000,X
2020,DOOSAN,이상연,3000,NaN,O
2014,SK/SSG,이상열,9000,15000,X
2013,LG,이상열,15000,15000,X
2012,LG,이상열,15000,15000,X
2011,LG,이상열,15000,10000,X
2010,LG,이상열,10000,8000,X
2009,LG,이상열,8000,8000,X
2008,HEROES,이상열,8000,7000,X
2007,HEROES,이상열,7000,10000,X
2006,HYUNDAI,이상열,10000,10000,X
2003,HYUNDAI,이상열,10000,5600,X
2002,HYUNDAI,이상열,5600,3500,X
2001,HYUNDAI,이상열,3500,3000,X
2023,LG,이상영,5000,5000,X
2022,LG,이상영,5000,3100,X
2020,LG,이상영,3100,3000,X
2019,LG,이상영,3000,2700,X
2018,LG,이상영,2700,NaN,O
2024,KT,이상우,3100,3100,X
2022,KT,이상우,3100,3000,X
2021,KT,이상우,3000,NaN,O
2024,KIA,이상준,3000,3000,X
2023,KIA,이상준,3000,NaN,O
2024,HANWHA,이상혁,3500,3100,X
2023,HANWHA,이상혁,3100,3000,X
2022,HANWHA,이상혁,3000,3000,X
2021,HANWHA,이상혁,3000,NaN,O
2004,HYUNDAI,이상현,2000,1800,X
2003,HANWHA,이상현,1800,NaN,O
2022,KT,이상호,7000,8500,X
2021,LG,이상호,8500,9000,X
2020,LG,이상호,9000,10000,X
2019,NC,이상호,10000,8000,X
2018,NC,이상호,8000,7500,X
2017,NC,이상호,7500,4800,X
2016,NC,이상호,4800,4800,X
2015,NC,이상호,4800,4000,X
2013,NC,이상호,4000,NaN,X
2019,KT,이상화,4000,6800,X
2018,KT,이상화,6800,10000,X
2017,KT,이상화,10000,4500,X
2016,KT,이상화,4500,5000,X
2015,KT,이상화,5000,3700,X
2014,LOTTE,이상화,3700,2600,X
2013,LOTTE,이상화,2600,2600,X
2012,LOTTE,이상화,2600,2600,X
2011,LOTTE,이상화,2600,3000,X
2010,KIA,이상화,3000,6000,X
2009,KIA,이상화,6000,2000,X
2008,LOTTE,이상화,2000,2000,X
2007,LOTTE,이상화,2000,6000,X
2007,LOTTE,이상화,2000,2000,X
2006,LOTTE,이상화,2000,2000,X
2006,KIA,이상화,6000,2000,X
2005,KIA,이상화,2000,2000,X
2004,KIA,이상화,2000,NaN,O
2016,KT,이상훈,3600,3500,X
2015,SAMSUNG,이상훈,3500,4000,X
2014,SAMSUNG,이상훈,4000,4000,X
2013,SAMSUNG,이상훈,4000,NaN,X
2010,SK/SSG,이상훈,2400,NaN,O
2003,SK/SSG,이상훈,60000,60000,X
2003,LOTTE,이상훈,6000,60000,X
2003,SK/SSG,이상훈,60000,8800,X
2003,LOTTE,이상훈,6000,8800,X
2002,LG,이상훈,60000,4600,X
2002,DOOSAN,이상훈,8800,4600,X
2001,DOOSAN,이상훈,4600,5000,X
2004,LOTTE,이석만,2000,NaN,O
2016,SK/SSG,이석재,2700,2400,X
2013,SK/SSG,이석재,2400,NaN,O
2022,HANWHA,이석제,3000,NaN,O
2016,LOTTE,이석훈,2700,2700,X
2015,LOTTE,이석훈,2700,NaN,O
2024,KT,이선우,3800,4000,X
2024,DOOSAN,이선우,3000,4000,X
2024,KT,이선우,3800,3000,X
2024,DOOSAN,이선우,3000,3000,X
2023,LOTTE,이선우,3000,3000,X
2023,KT,이선우,4000,3000,X
2022,KT,이선우,3000,3000,X
2020,KT,이선우,3000,2900,X
2019,KT,이선우,2900,2700,X
2018,KT,이선우,2700,NaN,O
2022,HANWHA,이성곤,4800,6400,X
2021,HANWHA,이성곤,6400,5400,X
2020,HANWHA,이성곤,5400,3500,X
2019,SAMSUNG,이성곤,3500,3200,X
2018,SAMSUNG,이성곤,3200,3000,X
2017,SAMSUNG,이성곤,3000,2800,X
2016,DOOSAN,이성곤,2800,2400,X
2013,DOOSAN,이성곤,2400,NaN,O
2024,SAMSUNG,이성규,13000,6000,X
2023,SAMSUNG,이성규,6000,4500,X
2022,SAMSUNG,이성규,4500,5000,X
2021,SAMSUNG,이성규,5000,7000,X
2020,SAMSUNG,이성규,7000,4300,X
2019,SAMSUNG,이성규,4300,3300,X
2018,SAMSUNG,이성규,3300,3000,X
2016,SAMSUNG,이성규,3000,2700,X
2015,SAMSUNG,이성규,2700,NaN,O
2024,HANWHA,이성민,3000,3000,X
2023,HANWHA,이성민,3000,3000,X
2021,HANWHA,이성민,3000,9500,X
2015,LOTTE,이성민,9500,5200,X
2015,LOTTE,이성민,9500,5200,X
2014,LOTTE,이성민,5200,4200,X
2014,LOTTE,이성민,5200,4200,X
2013,NC,이성민,4200,2400,X
2012,NC,이성민,2400,NaN,O
2017,KT,이성복,2700,NaN,O
2020,HANWHA,이성열,40000,50000,X
2019,HANWHA,이성열,50000,32000,X
2018,HANWHA,이성열,32000,25000,X
2017,HANWHA,이성열,25000,23000,X
2016,HANWHA,이성열,23000,25000,X
2015,HANWHA,이성열,25000,25000,X
2014,HANWHA,이성열,25000,11000,X
2013,HEROES,이성열,11000,NaN,X
2020,LG,이성우,8000,8000,X
2019,LG,이성우,8000,7000,X
2018,LG,이성우,7000,9000,X
2017,SK/SSG,이성우,9000,6000,X
2016,SK/SSG,이성우,6000,6500,X
2015,KIA,이성우,6500,5600,X
2014,KIA,이성우,5600,3700,X
2013,KIA,이성우,3700,NaN,X
2024,KIA,이성원,3000,3000,X
2022,HANWHA,이성원,3000,3000,X
2021,HANWHA,이성원,3000,2700,X
2017,HANWHA,이성원,2700,NaN,O
2023,KIA,이성주,3000,3000,X
2022,KIA,이성주,3000,3000,X
2021,KIA,이성주,3000,NaN,O
2010,LG,이성진,2400,NaN,O
2024,NC,이세민,3000,NaN,O
2022,HEROES,이세호,3000,3000,X
2021,HEROES,이세호,3000,NaN,O
2003,HANWHA,이송영,1800,NaN,O
2023,KIA,이송찬,3000,3000,X
2022,KIA,이송찬,3000,NaN,O
2021,SAMSUNG,이수민,3300,3100,X
2020,SAMSUNG,이수민,3100,2700,X
2019,SAMSUNG,이수민,2700,2700,X
2018,SAMSUNG,이수민,2700,2800,X
2017,SAMSUNG,이수민,2800,3000,X
2016,SAMSUNG,이수민,3000,2400,X
2013,SAMSUNG,이수민,2400,NaN,O
2010,HEROES,이숭용,17000,17000,X
2009,HEROES,이숭용,17000,17000,X
2008,HEROES,이숭용,17000,17000,X
2007,HEROES,이숭용,17000,35000,X
2006,HYUNDAI,이숭용,35000,25000,X
2005,HYUNDAI,이숭용,25000,25000,X
2004,HYUNDAI,이숭용,25000,25000,X
2003,HYUNDAI,이숭용,25000,22000,X
2002,HYUNDAI,이숭용,22000,16000,X
2001,HYUNDAI,이숭용,16000,10500,X
2022,HANWHA,이승관,3100,3100,X
2021,HANWHA,이승관,3100,3000,X
2020,HANWHA,이승관,3000,2700,X
2017,HANWHA,이승관,2700,NaN,O
2024,SK/SSG,이승민,3000,4100,X
2024,SAMSUNG,이승민,5000,4100,X
2024,SK/SSG,이승민,3000,3000,X
2024,SAMSUNG,이승민,5000,3000,X
2023,SK/SSG,이승민,3000,4100,X
2023,SAMSUNG,이승민,4100,4100,X
2021,SAMSUNG,이승민,4100,3700,X
2020,SAMSUNG,이승민,3700,2700,X
2020,SAMSUNG,이승민,3700,2700,X
2019,SAMSUNG,이승민,2700,2700,X
2019,DOOSAN,이승민,2700,2700,X
2018,DOOSAN,이승민,2700,2700,X
2017,DOOSAN,이승민,2700,NaN,O
2024,KT,이승언,3000,3000,X
2023,KT,이승언,3000,NaN,O
2016,SAMSUNG,이승엽,100000,100000,X
2015,SAMSUNG,이승엽,100000,90000,X
2014,SAMSUNG,이승엽,90000,80000,X
2013,SAMSUNG,이승엽,80000,80000,X
2012,SAMSUNG,이승엽,80000,80000,X
2011,SAMSUNG,이승엽,80000,63000,X
2002,SAMSUNG,이승엽,63000,41000,X
2001,SAMSUNG,이승엽,41000,30000,X
2015,KIA,이승우,2700,3000,X
2013,SAMSUNG,이승우,3000,2400,X
2011,LG,이승우,2400,2000,X
2008,LG,이승우,2000,NaN,O
2024,HEROES,이승원,3200,3100,X
2023,HEROES,이승원,3100,3000,X
2022,HEROES,이승원,3000,NaN,O
2021,KIA,이승재,3600,3000,X
2020,KIA,이승재,3000,2700,X
2014,NC,이승재,2700,2400,X
2013,NC,이승재,2400,NaN,O
2019,KT,이승주,2700,2400,X
2010,HEROES,이승주,2400,2000,X
2006,HYUNDAI,이승주,2000,NaN,O
2024,KT,이승준,3000,3500,X
2005,LOTTE,이승준,3500,3700,X
2004,DOOSAN,이승준,3700,2500,X
2003,DOOSAN,이승준,2500,NaN,O
2024,DOOSAN,이승진,4400,5500,X
2023,DOOSAN,이승진,5500,8800,X
2022,DOOSAN,이승진,8800,11000,X
2021,DOOSAN,이승진,11000,10000,X
2020,DOOSAN,이승진,10000,4700,X
2019,DOOSAN,이승진,4700,6700,X
2018,SK/SSG,이승진,6700,2700,X
2017,SK/SSG,이승진,2700,NaN,O
2007,DOOSAN,이승학,12000,NaN,X
2021,LOTTE,이승헌,5300,4200,X
2021,LOTTE,이승헌,5300,3000,X
2020,NC,이승헌,3000,2700,X
2020,NC,이승헌,3000,2700,X
2020,LOTTE,이승헌,4200,2700,X
2020,LOTTE,이승헌,4200,2700,X
2019,NC,이승헌,2700,2700,X
2019,LOTTE,이승헌,2700,2700,X
2018,LOTTE,이승헌,2700,2700,X
2018,LOTTE,이승헌,2700,2700,X
2017,NC,이승헌,2700,NaN,O
2017,LOTTE,이승헌,2700,NaN,O
2024,SAMSUNG,이승현,12000,17000,X
2024,SAMSUNG,이승현,24000,17000,X
2024,KT,이승현,3000,17000,X
2024,SAMSUNG,이승현,12000,7000,X
2024,SAMSUNG,이승현,24000,7000,X
2024,KT,이승현,3000,7000,X
2024,SAMSUNG,이승현,12000,3000,X
2024,SAMSUNG,이승현,12000,3000,X
2024,SAMSUNG,이승현,24000,3000,X
2024,SAMSUNG,이승현,24000,3000,X
2024,KT,이승현,3000,3000,X
2024,KT,이승현,3000,3000,X
2023,SAMSUNG,이승현,7000,12000,X
2023,SAMSUNG,이승현,17000,12000,X
2023,KT,이승현,3000,12000,X
2023,HANWHA,이승현,3000,12000,X
2023,SAMSUNG,이승현,7000,8000,X
2023,SAMSUNG,이승현,17000,8000,X
2023,KT,이승현,3000,8000,X
2023,HANWHA,이승현,3000,8000,X
2022,SAMSUNG,이승현,8000,10000,X
2022,SAMSUNG,이승현,12000,10000,X
2022,SAMSUNG,이승현,8000,5500,X
2022,SAMSUNG,이승현,12000,5500,X
2021,SAMSUNG,이승현,5500,15000,X
2021,SAMSUNG,이승현,10000,15000,X
2021,SAMSUNG,이승현,5500,3000,X
2021,SAMSUNG,이승현,10000,3000,X
2020,SAMSUNG,이승현,3000,10000,X
2020,SAMSUNG,이승현,15000,10000,X
2019,SAMSUNG,이승현,10000,7000,X
2018,SAMSUNG,이승현,7000,7000,X
2017,SAMSUNG,이승현,7000,6200,X
2016,SAMSUNG,이승현,6200,3700,X
2015,LG,이승현,3700,2700,X
2014,LG,이승현,2700,2700,X
2013,LG,이승현,2700,2700,X
2009,LG,이승현,2700,NaN,O
2022,HEROES,이승호,12800,8500,X
2021,HEROES,이승호,8500,10000,X
2020,HEROES,이승호,10000,8500,X
2019,HEROES,이승호,8500,5000,X
2018,HEROES,이승호,5000,2700,X
2017,HEROES,이승호,2700,2700,X
2016,HEROES,이승호,2700,7000,X
2015,SK/SSG,이승호,7000,35000,X
2014,NC,이승호,35000,7000,X
2013,SK/SSG,이승호,7000,NaN,X
2013,SK/SSG,이승호,7000,35000,X
2012,NC,이승호,35000,NaN,X
2012,NC,이승호,35000,35000,X
2011,LOTTE,이승호,35000,7000,X
2011,LOTTE,이승호,35000,7000,X
2010,SK/SSG,이승호,7000,13500,X
2010,SK/SSG,이승호,7000,13500,X
2010,SK/SSG,이승호,7000,13500,X
2010,SK/SSG,이승호,7000,13500,X
2009,SK/SSG,이승호,13500,8100,X
2009,SK/SSG,이승호,13500,8100,X
2009,SK/SSG,이승호,13500,8100,X
2009,SK/SSG,이승호,13500,8100,X
2008,SK/SSG,이승호,8100,8500,X
2008,SK/SSG,이승호,8100,8500,X
2008,SK/SSG,이승호,8100,6100,X
2008,SK/SSG,이승호,8100,6100,X
2007,SK/SSG,이승호,6100,NaN,X
2007,LG,이승호,8500,NaN,X
2007,SK/SSG,이승호,6100,8500,X
2007,LG,이승호,8500,8500,X
2006,LG,이승호,8500,NaN,X
2006,LG,이승호,8500,10000,X
2005,LG,이승호,10000,13500,X
2005,LG,이승호,10000,10000,X
2004,SK/SSG,이승호,13500,11000,X
2004,LG,이승호,10000,11000,X
2004,SK/SSG,이승호,13500,10000,X
2004,LG,이승호,10000,10000,X
2003,SK/SSG,이승호,10000,9000,X
2003,LG,이승호,11000,9000,X
2003,SK/SSG,이승호,10000,4800,X
2003,LG,이승호,11000,4800,X
2002,SK/SSG,이승호,9000,8000,X
